doc_id,chunk_id,sentence_text,a_raw_text,a_class,d_surface,d_class,i_phrase_text,c_texts,b_text,o_local_present,o_local_text,statement_type_candidate,iad_rule_type_primary,iad_rule_type_hits,iad_rule_type_n_hits,iad_boundary,iad_position,iad_choice,iad_information,iad_scope,iad_aggregation,iad_payoff,is_education_relevant,is_education_in_title,manual_primary_rule_type,manual_secondary_rule_types,manual_is_unclear,manual_notes,manual_confidence,manual_reviewer
6e50bb42a7856f81,202176,"An ordinary appeal for revocation with an appeal in subsidy is admissible, which must be filed before Page 55 Machine Translated by Google Page 56 OC No. 42789.—Application No. 18000535.—( IN2018280350 ).",which,explicit,must,obligation,filed,before Page 55 Machine Translated by Google Page 56 OC No . 42789.—Application No,,True,"An ordinary appeal for revocation with an appeal in subsidy is admissible, which must be filed before Page 55 Machine Translated by Google Page 56 OC No. 42789.—Application No. 18000535.—( IN2018280350 ).",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,202219,"Resources: You are also informed that the present resolution is subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third",which,explicit,must,obligation,filed,"subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third|before this Legal Representation within the third",,True,"Resources: You are also informed that the present resolution is subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202249,"You are also hereby informed that the ordinary appeals for revocation with subsidiary appeal may be lodged against this resolution, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being heard by this Legal Representation and the appeal by the Executive Presidency of this institution, with the understanding that if you do so outside of said term, the appeal becomes inadmissible.",the ordinary appeals for revocation with subsidiary appeal,explicit,may,permission,lodged,"if you do so outside of|with the revocation appeal being heard by this Legal Representation and the appeal by the Executive Presidency of this institution , with the understanding that if you do so outside of said term",,True,"You are also hereby informed that the ordinary appeals for revocation with subsidiary appeal may be lodged against this resolution, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being heard by this Legal Representation and the appeal by the Executive Presidency of this institution, with the understanding that if you do so outside of said term, the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202264,"Resources: You are also informed that the present resolution is subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being known to this Legal Representation, and the appeal appeal to the Executive Presidency of this institution, with the understanding that doing so outside of said term the appeal becomes inadmissible.",which,explicit,must,obligation,filed,"subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being known to this Legal Representation, and the appeal appeal to the Executive Presidency of this institution, with the understanding that doing so outside of said term the appeal becomes inadmissible.|before this Legal Representation within the third business day",,True,"Resources: You are also informed that the present resolution is subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being known to this Legal Representation, and the appeal appeal to the Executive Presidency of this institution, with the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202312,"Resources: You are further informed that the present resolution is subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being brought to the attention of this Legal Representation, and the Appeal appeal being brought to the attention of the Executive Presidency of this institution, with the understanding that doing so outside of said term the appeal becomes inadmissible.",which,explicit,must,obligation,filed,"subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being brought to the attention of this Legal Representation, and the Appeal appeal being brought to the attention of the Executive Presidency of this institution, with the understanding that doing so outside of said term the appeal becomes inadmissible.|before this Legal Representation within the third business day",,True,"Resources: You are further informed that the present resolution is subject to ordinary appeals of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day following the third publication of this edict, with the revocation appeal being brought to the attention of this Legal Representation, and the Appeal appeal being brought to the attention of the Executive Presidency of this institution, with the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202326,"You are also informed that against this resolution ordinary recourses for revocation with subsidiary appeal may be filed, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being the competence of the Executive Presidency of this institution, on the understanding that doing so outside of said term the appeal",,implicit,may,permission,filed,,,True,"You are also informed that against this resolution ordinary recourses for revocation with subsidiary appeal may be filed, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being the competence of the Executive Presidency of this institution, on the understanding that doing so outside of said term the appeal",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202340,"You are also informed that ordinary appeals for revocation with subsidiary appeal are available against this resolution, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being the responsibility of the Executive Presidency of this institution, on the understanding that doing so outside of said term the appeal becomes inadmissible.",which,explicit,must,obligation,filed,before this Legal Representation within the third business day,,True,"You are also informed that ordinary appeals for revocation with subsidiary appeal are available against this resolution, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being the responsibility of the Executive Presidency of this institution, on the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202365,"so, or if the place indicated is imprecise, inaccurate or should disappear, or if the selected means is defective, is disconnected, without sufficient supply of paper or for any other reason not attributable to this institution, communication is interrupted, future notifications will become final twenty- four hours after they are issued.",inaccurate or,explicit,should,obligation,disappear|become,if the place indicated|after they are issued,,True,"They are also informed that against this resolution, ordinary appeals for revocation with a subsidiary appeal are admissible, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation appeal will be known by this Legal Representation, and the appeal appeal by the Executive Presidency of this institution, in the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202365,"They are also informed that against this resolution, ordinary appeals for revocation with a subsidiary appeal are admissible, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation appeal will be known by this Legal Representation, and the appeal appeal by the Executive Presidency of this institution, in the understanding that doing so outside of said term the appeal becomes inadmissible.",which,explicit,must,obligation,filed,before this Legal Representation within the third business day,,True,"They are also informed that against this resolution, ordinary appeals for revocation with a subsidiary appeal are admissible, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation appeal will be known by this Legal Representation, and the appeal appeal by the Executive Presidency of this institution, in the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202382,"You are also informed that ordinary appeals for revocation with subsidiary appeal may be filed against this resolution, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being the responsibility of the Executive Presidency of this institution, on the understanding that doing so outside of said term the appeal becomes inadmissible.",ordinary appeals for revocation with subsidiary appeal,explicit,may,permission,filed,,,True,"You are also informed that ordinary appeals for revocation with subsidiary appeal may be filed against this resolution, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being the responsibility of the Executive Presidency of this institution, on the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202538,"The appeal shall be brought to the attention of the executive presidency of this institution, with the understanding that filing it outside of this period will result in the appeal being inadmissible.",The appeal,explicit,shall,obligation,brought,with the understanding that filing it outside of this period will result in the appeal being inadmissible,,True,"The appeal shall be brought to the attention of the executive presidency of this institution, with the understanding that filing it outside of this period will result in the appeal being inadmissible.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202568,"Against this resolution, the remedies of revocation and appeal are admissible, which must be filed within three business days following its notification, being the responsibility of this Local Office to resolve the revocation, the appeal will correspond to the Executive Presidency of the Institution.",which,explicit,must,obligation,filed,within three business days,,True,"Against this resolution, the remedies of revocation and appeal are admissible, which must be filed within three business days following its notification, being the responsibility of this Local Office to resolve the revocation, the appeal will correspond to the Executive Presidency of the Institution.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202577,"Notify the above to Heilyn Yasuri Durán Mora, who is warned that he must designate a home or office to receive future notifications, with the warning that if he does not do so, subsequent resolutions that are issued will be considered notified twenty-four hours after they are issued, the same consequence will apply, if the place is imprecise, uncertain or no longer exists, against this resolution the remedies of revocation and appeal may be filed, which must be filed within three business days following its notification, being the responsibility of this local office to resolve the revocation, the appeal will correspond to the executive presidency of the institution.",he,explicit,must,obligation,designate a home or office|apply,"after they are issued|if the place is imprecise , uncertain or no longer exists , against this resolution the remedies of revocation and appeal may be filed , which must be filed within three business days following its notification ,",,True,"Notify the above to Heilyn Yasuri Durán Mora, who is warned that he must designate a home or office to receive future notifications, with the warning that if he does not do so, subsequent resolutions that are issued will be considered notified twenty-four hours after they are issued, the same consequence will apply, if the place is imprecise, uncertain or no longer exists, against this resolution the remedies of revocation and appeal may be filed, which must be filed within three business days following its notification, being the responsibility of this local office to resolve the revocation, the appeal will correspond to the executive presidency of the institution.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202593,"Term for oppositions forty-eight hours, by means of a revocation appeal that is resolved by the Local Office and with an appeal which must be filed before this local office, verbally or in writing; office that will elevate it before the higher body, the presentation of the appeal does not suspend the effects of the resolution issued.",which,explicit,must,obligation,filed,before this local office,,True,"Term for oppositions forty-eight hours, by means of a revocation appeal that is resolved by the Local Office and with an appeal which must be filed before this local office, verbally or in writing; office that will elevate it before the higher body, the presentation of the appeal does not suspend the effects of the resolution issued.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202677,"Please be advised, furthermore, that the present resolution may be appealed against by ordinary recourses of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, with the revocation appeal being brought to the attention of this Legal Representation, and the appeal appeal being brought to the attention of the Executive Presidency of this institution.",the present resolution,explicit,may,permission,appealed,"with the revocation appeal being brought to the attention of this Legal Representation , and the appeal appeal being brought to the attention of the Executive Presidency of this institution",,True,"Please be advised, furthermore, that the present resolution may be appealed against by ordinary recourses of revocation with subsidiary appeal, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, with the revocation appeal being brought to the attention of this Legal Representation, and the appeal appeal being brought to the attention of the Executive Presidency of this institution.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202708,"Term for oppositions forty- eight hours, by means of a revocation appeal that is resolved by the local office and with an appeal which must be filed before this local office, verbally or in writing; office that will raise it before the higher body, the presentation of the appeal does not suspend the effects of the resolution issued.",which,explicit,must,obligation,filed,before this local office,,True,"Term for oppositions forty- eight hours, by means of a revocation appeal that is resolved by the local office and with an appeal which must be filed before this local office, verbally or in writing; office that will raise it before the higher body, the presentation of the appeal does not suspend the effects of the resolution issued.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202776,"An ordinary appeal for revocation with a subsidiary appeal is available, which must be filed before this legal representation within the third business day immediately following the date of the last notification to the parties, with the revocation appeal being known to this legal representation, and the appeal appeal being resolved by the executive presidency of the institution.",which,explicit,must,obligation,filed,before this legal representation within the third business day|with the revocation appeal being known to this legal representation,,True,"An ordinary appeal for revocation with a subsidiary appeal is available, which must be filed before this legal representation within the third business day immediately following the date of the last notification to the parties, with the revocation appeal being known to this legal representation, and the appeal appeal being resolved by the executive presidency of the institution.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,202789,"German Morales Bonilla, Legal Representative.—OC No. 42789.— The parties are hereby warned that they must indicate a place or means for attending future notifications, under penalty that if they do not do so, subsequent resolutions will be deemed to have been notified after twenty-four hours.",they,explicit,must,obligation,indicate a place or means for attending future notifications,if they do not do so|under penalty,,True,"German Morales Bonilla, Legal Representative.—OC No. 42789.— The parties are hereby warned that they must indicate a place or means for attending future notifications, under penalty that if they do not do so, subsequent resolutions will be deemed to have been notified after twenty-four hours.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,202816,"You are also informed that against this resolution ordinary appeals for revocation with subsidiary appeal may be admissible, which must be filed before this legal representation within the third business day immediately following the date of the last notification to the parties, being the competence of the executive presidency of this institution, on the understanding that doing so outside of said term the appeal becomes inadmissible.",,implicit,may,permission,be,,,True,"You are also informed that against this resolution ordinary appeals for revocation with subsidiary appeal may be admissible, which must be filed before this legal representation within the third business day immediately following the date of the last notification to the parties, being the competence of the executive presidency of this institution, on the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203043,"Mrs. Glenda María Murillo Arguedas is ordered to immediately refrain from carrying out any Revocation with Appeal in subsidy, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation will be known by this Legal Representation, and the Appeal will be resolved by the Executive Presidency of the Institution.",which,explicit,must,obligation,filed,before this Legal Representation within the third business day,,True,"Mrs. Glenda María Murillo Arguedas is ordered to immediately refrain from carrying out any Revocation with Appeal in subsidy, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation will be known by this Legal Representation, and the Appeal will be resolved by the Executive Presidency of the Institution.",rule_candidate,payoff,choice|information|payoff|position,4,0,1,1,1,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203067,"In case of conflict, they must go to this Office with the assigned professional to solve the problem and/or determine the suspension of the same.",they,explicit,must,obligation,go|determine the suspension of the same,In case of conflict|with the assigned professional,,True,"In case of conflict, they must go to this Office with the assigned professional to solve the problem and/or determine the suspension of the same.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203107,"Please be advised that the present resolution may be appealed against by ordinary recourse for revocation with a subsidiary appeal, which must be filed before this Legal Representation within the third business day immediately",the present resolution,explicit,may,permission,appealed,,,True,"Please be advised that the present resolution may be appealed against by ordinary recourse for revocation with a subsidiary appeal, which must be filed before this Legal Representation within the third business day immediately",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203111,"It is noted that the administrative file can be photocopied from seven thirty minutes to eleven thirty minutes on business days, and will be available for use at this Local Office, located in Upala, three hundred meters east of Upala Hospital.",the administrative file,explicit,can,permission,be,,,True,"They are also informed that against this resolution, ordinary appeals for revocation with subsidiary appeal are admissible, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation appeal will be known by this Legal Representation, and the appeal by the Executive Presidency of this institution, in the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203111,"They are also informed that against this resolution, ordinary appeals for revocation with subsidiary appeal are admissible, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation appeal will be known by this Legal Representation, and the appeal by the Executive Presidency of this institution, in the understanding that doing so outside of said term the appeal becomes inadmissible.",which,explicit,must,obligation,filed,before this Legal Representation within the third business day,,True,"They are also informed that against this resolution, ordinary appeals for revocation with subsidiary appeal are admissible, which must be filed before this Legal Representation within the third business day immediately following the date of the last notification to the parties, being that the revocation appeal will be known by this Legal Representation, and the appeal by the Executive Presidency of this institution, in the understanding that doing so outside of said term the appeal becomes inadmissible.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203117,"Against this resolution, the remedies of revocation and appeal may be filed, which must be filed within three business days following its notification, being the responsibility of this Local office to resolve the revocation, the appeal will correspond to the Executive Presidency of the Institution.",the remedies of revocation and appeal,explicit,may,permission,filed,,,True,"Against this resolution, the remedies of revocation and appeal may be filed, which must be filed within three business days following its notification, being the responsibility of this Local office to resolve the revocation, the appeal will correspond to the Executive Presidency of the Institution.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203332,"3. Article 38 of Law 7593 establishes that, if the commission of the violation is proven, those investigated are exposed to the imposition of a fine of 5 to 10 times the value of the damage caused or the equivalent of 5 to 20 minimum wages established in Law 7337 of May 5, 1993, in the event that the damage cannot be proven.",the damage,explicit,can,prohibition,proven,if the commission of the violation is proven,,True,"3. Article 38 of Law 7593 establishes that, if the commission of the violation is proven, those investigated are exposed to the imposition of a fine of 5 to 10 times the value of the damage caused or the equivalent of 5 to 20 minimum wages established in Law 7337 of May 5, 1993, in the event that the damage cannot be proven.",rule_candidate,payoff,choice|payoff|position,3,0,1,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203353,"of article 9, paragraph 17) of the Regulations of Organization and Functions of the Regulatory Authority (RIOF), it is the responsibility of the General Regulator to order the opening of administrative procedures in which a fine is applied as a sanction, as well as to issue preparatory acts, precautionary measures and the final resolution, in addition to hearing any challenges that may be presented.",that,explicit,may,permission,presented,,,True,"of article 9, paragraph 17) of the Regulations of Organization and Functions of the Regulatory Authority (RIOF), it is the responsibility of the General Regulator to order the opening of administrative procedures in which a fine is applied as a sanction, as well as to issue preparatory acts, precautionary measures and the final resolution, in addition to hearing any challenges that may be presented.",rule_candidate,payoff,choice|payoff|position,3,0,1,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203356,"Therefore, the sanction must be directed against the person providing the service (driver) and also against the owner of the vehicle.",the sanction,explicit,must,obligation,directed,,service,True,"Therefore, the sanction must be directed against the person providing the service (driver) and also against the owner of the vehicle.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203364,"Furthermore, this article defines the concession as the “right that the State grants, after a public bidding process, to commercially exploit a line by means of one or more collective vehicles, such as buses, minibuses, minibuses or similar.” 29732-MP which is the Regulation to Law 7593, in the Regulation Based on the powers granted in Law 7593, in the General Law of Public Administration, in Decree III.—That Article 38, paragraph d) of Law 7593 empowers the Regulatory Authority to process administrative sanctioning procedures against public service providers who engage in “Unauthorized provision of public service (...)” by applying for this purpose the ordinary procedure established in the General Law of Public Administration and indicating that if the violation is proven, it may apply a fine of five to ten times the value of the damage caused that it determines, or, a fine equivalent to 5 to 20 minimum base salaries, established in Law 7337 of May 5, 1993, when it is unable to determine the damage.",it,explicit,may,permission,apply a fine of five,if the violation is proven,service,True,"Furthermore, this article defines the concession as the “right that the State grants, after a public bidding process, to commercially exploit a line by means of one or more collective vehicles, such as buses, minibuses, minibuses or similar.” 29732-MP which is the Regulation to Law 7593, in the Regulation Based on the powers granted in Law 7593, in the General Law of Public Administration, in Decree III.—That Article 38, paragraph d) of Law 7593 empowers the Regulatory Authority to process administrative sanctioning procedures against public service providers who engage in “Unauthorized provision of public service (...)” by applying for this purpose the ordinary procedure established in the General Law of Public Administration and indicating that if the violation is proven, it may apply a fine of five to ten times the value of the damage caused that it determines, or, a fine equivalent to 5 to 20 minimum base salaries, established in Law 7337 of May 5, 1993, when it is unable to determine the damage.",rule_candidate,payoff,choice|payoff|position|scope,4,0,1,1,0,1,0,1,0,0,,,,,,
6e50bb42a7856f81,203373,Police and the evidence in the file suggest that such an offense may have been committed.,such an offense,explicit,may,permission,committed,,,True,Police and the evidence in the file suggest that such an offense may have been committed.,rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203383,"To do so, it must adopt all pertinent or necessary evidentiary measures; it must grant and monitor respect for due process and it must grant the administered person the right to defense, having all the powers granted in the General Law of Public Administration. XIII.",it,explicit,must,obligation,adopt all pertinent or necessary evidentiary measures,,,True,"That the purpose of this ordinary procedure is to establish the real truth of the facts investigated, that is, to determine whether there was a possible breach of current regulations, by providing the paid passenger transportation service without state authorization, which is punishable by a fine in article 38, paragraph d) of Law 7593.",rule_candidate,aggregation,aggregation|choice|information|payoff|scope,5,0,0,1,1,1,1,1,0,0,,,,,,
6e50bb42a7856f81,203385,"Consultation with the Supreme Electoral Court on data III.—To indicate that the eventual determination of administrative responsibility could entail for Mr. Dionisio Escorcia Urroz (driver) and Mrs. Samaria Álvarez Montero the imposition of a joint sanction that could range from five to ten times the value of the damage caused that is determined, or, when it is not possible to determine the damage, the imposition of a fine that may range from five to twenty minimum base salaries set forth in Law 7337, which for the year 2018 is ¢ 431,000.00 (four hundred thirty-one thousand colones) in accordance with what was published by the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018.",that,explicit,may,permission,range,"in accordance with what was published by the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018.",data,True,"Consultation with the Supreme Electoral Court on data III.—To indicate that the eventual determination of administrative responsibility could entail for Mr. Dionisio Escorcia Urroz (driver) and Mrs. Samaria Álvarez Montero the imposition of a joint sanction that could range from five to ten times the value of the damage caused that is determined, or, when it is not possible to determine the damage, the imposition of a fine that may range from five to twenty minimum base salaries set forth in Law 7337, which for the year 2018 is ¢ 431,000.00 (four hundred thirty-one thousand colones) in accordance with what was published by the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018.",rule_candidate,aggregation,aggregation|choice|information|payoff,4,0,0,1,1,0,1,1,0,0,,,,,,
6e50bb42a7856f81,203391,"If the commission of the alleged offense is proven, Mr. Dionisio Escorcia Urroz and Ms. Samaria Álvarez Montero could be fined a joint payment of a fine of five to ten times the value of the damage caused, or a fine of five to twenty times the minimum base wage established in Law 7337, if the damage cannot be determined, the amount of which for 2018 is ¢ 431,000.00 (four hundred thirty-one thousand colones) in accordance with the publication of the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018. 8.",the damage,explicit,can,prohibition,determined,"If the commission of the alleged offense is proven|if the damage can not be determined ,|in accordance with the publication of the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018. 8.",,True,"If the commission of the alleged offense is proven, Mr. Dionisio Escorcia Urroz and Ms. Samaria Álvarez Montero could be fined a joint payment of a fine of five to ten times the value of the damage caused, or a fine of five to twenty times the minimum base wage established in Law 7337, if the damage cannot be determined, the amount of which for 2018 is ¢ 431,000.00 (four hundred thirty-one thousand colones) in accordance with the publication of the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018. 8.",rule_candidate,payoff,choice|information|payoff|position,4,0,1,1,1,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203436,The appeal for revocation shall be resolved by the Deputy General Regulator and the appeal shall be resolved by the Board of Directors of the Regulatory Authority.,The appeal for revocation,explicit,shall,obligation,resolved|resolved,,,True,The appeal for revocation shall be resolved by the Deputy General Regulator and the appeal shall be resolved by the Board of Directors of the Regulatory Authority.,rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
6e50bb42a7856f81,203469,"III.—That Article 38, paragraph d) of Law 7593 empowers the Regulatory Authority to process administrative sanctioning procedures against public service providers who engage in “Unauthorized provision of public service (...)” by applying for this purpose the ordinary procedure established in the General Law of Public Administration and indicating that if the violation is proven, it may apply a fine of five to ten times the value of the damage caused that it determines, or, a fine equivalent to 5 to 20",it,explicit,may,permission,apply a fine of five,if the violation is proven,service,True,"III.—That Article 38, paragraph d) of Law 7593 empowers the Regulatory Authority to process administrative sanctioning procedures against public service providers who engage in “Unauthorized provision of public service (...)” by applying for this purpose the ordinary procedure established in the General Law of Public Administration and indicating that if the violation is proven, it may apply a fine of five to ten times the value of the damage caused that it determines, or, a fine equivalent to 5 to 20",rule_candidate,payoff,choice|payoff|position|scope,4,0,1,1,0,1,0,1,0,0,,,,,,
6e50bb42a7856f81,203474,"In this regard, the Law on Traffic on Public Land Roads, No. 9078 establishes the following provisions: I.—That in accordance with the provisions of article 9, paragraph 17) of the Regulations of Organization and Functions of the Regulatory Authority (RIOF), it is the responsibility of the General Regulator to order the opening of administrative procedures in which a fine is applied as a sanction, as well as to issue preparatory acts, precautionary measures and the final resolution, in addition to hearing any challenges that may be presented.",that,explicit,may,permission,presented,"in accordance with the provisions of article 9, paragraph 17) of the Regulations of Organization and Functions of the Regulatory Authority (RIOF), it is the responsibility of the General Regulator to order the opening of administrative procedures in which a fine is applied as a sanction, as well as to issue preparatory acts, precautionary measures and the final resolution, in addition to hearing any challenges that may be presented.",,True,"In this regard, the Law on Traffic on Public Land Roads, No. 9078 establishes the following provisions: I.—That in accordance with the provisions of article 9, paragraph 17) of the Regulations of Organization and Functions of the Regulatory Authority (RIOF), it is the responsibility of the General Regulator to order the opening of administrative procedures in which a fine is applied as a sanction, as well as to issue preparatory acts, precautionary measures and the final resolution, in addition to hearing any challenges that may be presented.",rule_candidate,payoff,choice|payoff|position,3,0,1,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203477,"3. Article 38 of Law 7593 establishes that, if the commission of the violation is proven, those investigated are exposed to the imposition of a fine of 5 to 10 times the value of the damage caused or the equivalent of 5 to 20 minimum wages established in Law 7337 of May 5, 1993, in the event that the damage cannot be proven.",the damage,explicit,can,prohibition,proven,if the commission of the violation is proven,,True,"3. Article 38 of Law 7593 establishes that, if the commission of the violation is proven, those investigated are exposed to the imposition of a fine of 5 to 10 times the value of the damage caused or the equivalent of 5 to 20 minimum wages established in Law 7337 of May 5, 1993, in the event that the damage cannot be proven.",rule_candidate,payoff,choice|payoff|position,3,0,1,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203479,"Therefore, the sanction must be directed against the person providing the service (driver) and also against the owner of the vehicle.",the sanction,explicit,must,obligation,directed,,service,True,"Therefore, the sanction must be directed against the person providing the service (driver) and also against the owner of the vehicle.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
6e50bb42a7856f81,203486,"sanction of joint payment of a fine of five to ten times the value of the damage caused, or a fine of five to twenty minimum base salaries established in Law 7337, if the damage cannot be determined, the amount of which for the year 2018 is ¢ 431,000.00 (four hundred thirty-one thousand colones) in accordance with the publication by the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018. XI.—That for the instruction of the procedure, the members of the governing body must be appointed, who will hold the powers and competences established in articles 214 to 238 of the General Law of Public Administration.",the damage,explicit,can,prohibition,determined,"if the damage can not be determined ,|in accordance with the publication by the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018. XI.—That for the instruction of the procedure, the members of the governing body must be appointed, who will hold the powers and competences established in articles 214 to 238 of the General Law of Public Administration.",,True,"sanction of joint payment of a fine of five to ten times the value of the damage caused, or a fine of five to twenty minimum base salaries established in Law 7337, if the damage cannot be determined, the amount of which for the year 2018 is ¢ 431,000.00 (four hundred thirty-one thousand colones) in accordance with the publication by the Supreme Court of Justice in Judicial Bulletin No. 14 of January 25, 2018. XI.—That for the instruction of the procedure, the members of the governing body must be appointed, who will hold the powers and competences established in articles 214 to 238 of the General Law of Public Administration.",rule_candidate,boundary,boundary|choice|information|payoff|position,5,1,1,1,1,0,0,1,0,0,,,,,,
